Name,Political party,href,True,Mostly True,Half True,Mostly False,False,Pants on Fire
Stephen Simpson,Republican,https://www.politifact.com/personalities/stephen-simpson/,0,1,0,0,0,0
Alan Simpson,Republican,https://www.politifact.com/personalities/alan-simpson/,1,0,0,0,0,0
Brian Sims,Democrat,https://www.politifact.com/personalities/brian-sims/,0,0,0,0,0,2
Kyrsten Sinema ,Democrat,https://www.politifact.com/personalities/kyrsten-sinema/,0,1,2,0,0,0
Robert Singer,Republican,https://www.politifact.com/personalities/robert-singer/,0,0,0,1,0,0
Sonna Singleton,Democrat,https://www.politifact.com/personalities/sonna-singleton/,0,0,0,0,0,0
Christine Sinicki,Democrat,https://www.politifact.com/personalities/christine-sinicki/,0,0,0,0,1,0
Alex Sink,Democrat,https://www.politifact.com/personalities/alex-sink/,1,4,2,1,2,0
Samuel Sinyangwe,Activist,https://www.politifact.com/personalities/samuel-sinyangwe/,1,0,0,0,0,0
Albio Sires,Democrat,https://www.politifact.com/personalities/albio-sires/,0,1,0,0,0,0
Nicole Sirotek,None,https://www.politifact.com/personalities/nicole-sirotek/,0,0,0,0,1,0
Ryan Sitton,Republican,https://www.politifact.com/personalities/ryan-sitton/,0,0,0,0,1,0
Jim Skaggs,None,https://www.politifact.com/personalities/jim-skaggs/,0,0,0,0,1,0
James Skeffington,Business leader,https://www.politifact.com/personalities/james-skeffington/,1,0,0,0,0,0
Michael Skindell,Democrat,https://www.politifact.com/personalities/michael-skindell/,1,0,0,0,0,0
Michael Skolnik,None,https://www.politifact.com/personalities/michael-skolnik/,0,0,1,0,0,0
John Skvarla,Republican,https://www.politifact.com/personalities/john-skvarla/,0,0,0,1,0,0
Louise Slaughter,Democrat,https://www.politifact.com/personalities/louise-slaughter/,2,1,0,1,0,0
 Slice & Pint brewpub,None,https://www.politifact.com/personalities/slice-pint-brewpub/,1,0,0,0,0,0
Clif Smart,None,https://www.politifact.com/personalities/clif-smart/,1,0,0,0,0,0
Tavis Smiley,None,https://www.politifact.com/personalities/tavis-smiley/,0,0,1,1,0,0
Brett Smiley,Democrat,https://www.politifact.com/personalities/brett-smiley/,1,1,0,0,0,0
Adam Smith,Democrat,https://www.politifact.com/personalities/adam-smith/,0,0,0,0,1,0
Rod Smith,Democrat,https://www.politifact.com/personalities/rod-smith/,0,1,1,0,1,0
Christy Smith,Democrat,https://www.politifact.com/personalities/christy-smith/,0,0,0,0,0,0
Carole Smith,None,https://www.politifact.com/personalities/carole-smith/,0,0,0,0,0,1
Cody Smith,Republican,https://www.politifact.com/personalities/cody-smith/,0,1,1,0,0,0
Christopher L. Smith,Democrat,https://www.politifact.com/personalities/christopher-l-smith/,0,1,2,0,0,0
Erica Smith,Democrat,https://www.politifact.com/personalities/erica-smith/,0,0,2,0,1,0
Gayle Smith,Democrat,https://www.politifact.com/personalities/gayle-smith/,0,2,1,0,0,0
Evan Smith,None,https://www.politifact.com/personalities/evan-smith/,0,0,0,0,1,0
"Tom ""Smitty"" Smith",None,https://www.politifact.com/personalities/tom-smitty-smith/,0,1,0,0,0,0
Ashley Smith,None,https://www.politifact.com/personalities/ashley-smith/,1,0,0,0,0,0
Terral Smith,Republican,https://www.politifact.com/personalities/terral-smith/,0,0,1,0,0,0
Jason Smith,Republican,https://www.politifact.com/personalities/jason-smith/,1,1,0,1,0,0
Nadine Smith,Democrat,https://www.politifact.com/personalities/nadine-smith/,0,1,0,0,0,0
Tina Smith,Democrat,https://www.politifact.com/personalities/tina-smith/,1,0,0,1,0,0
Fred Smith,None,https://www.politifact.com/personalities/fred-smith/,0,1,0,0,0,0
Noah Smith,None,https://www.politifact.com/personalities/noah-smith/,1,0,0,0,0,0
Charlie Smith,Democrat,https://www.politifact.com/personalities/charlie-smith/,0,0,1,0,0,0
Chris Smith,Republican,https://www.politifact.com/personalities/chris-smith/,0,1,0,0,0,0
Jimmie T. Smith,Republican,https://www.politifact.com/personalities/jimmie-t-smith/,0,0,0,0,1,0
JoEllen Smith,None,https://www.politifact.com/personalities/joellen-smith/,1,0,0,0,0,0
Wayne Smith,Republican,https://www.politifact.com/personalities/wayne-smith/,0,0,0,0,0,1
Lamar Smith,Republican,https://www.politifact.com/personalities/lamar-smith/,4,3,2,2,5,0
Preston Smith,Republican,https://www.politifact.com/personalities/preston-smith/,0,0,0,0,0,1
Vance Smith,Republican,https://www.politifact.com/personalities/vance-smith/,1,0,0,0,0,0
Jefferson Smith,Democrat,https://www.politifact.com/personalities/jefferson-smith/,2,4,0,1,1,0
Carla Smith,None,https://www.politifact.com/personalities/carla-smith/,1,0,0,0,0,0
Sandra Smith,Journalist,https://www.politifact.com/personalities/sandra-smith/,0,0,0,0,1,0
Wesley Smith,None,https://www.politifact.com/personalities/wesley-smith/,0,0,1,0,0,0
Martin Smith,None,https://www.politifact.com/personalities/martin-smith/,0,0,0,0,1,0
Barry Smitherman,Republican,https://www.politifact.com/personalities/barry-smitherman/,1,0,1,0,0,1
Kelly Smits,Journalist,https://www.politifact.com/personalities/kelly-smits/,0,0,0,0,0,0
 Snapchat,None,https://www.politifact.com/personalities/snapchat/,0,0,0,0,1,0
 Snapple,None,https://www.politifact.com/personalities/snapple/,0,1,0,0,0,0
Alexander Snitker,Libertarian,https://www.politifact.com/personalities/alexander-snitker/,1,0,0,0,0,0
 Snooki,None,https://www.politifact.com/personalities/snooki/,1,0,0,0,0,0
 Snoopack.com,None,https://www.politifact.com/personalities/snoopackcom/,0,0,0,0,0,1
Edward Snowden,Libertarian,https://www.politifact.com/personalities/edward-snowden/,0,1,0,0,0,0
Pete Snyder,Republican,https://www.politifact.com/personalities/pete-snyder/,0,0,1,0,2,0
 Social Security Works,None,https://www.politifact.com/personalities/social-security-works/,0,0,0,1,0,0
Paul Soglin,Democrat,https://www.politifact.com/personalities/paul-soglin/,0,0,1,0,1,0
 Solar Energy Fairness,Organization,https://www.politifact.com/personalities/solar-energy-fairness/,0,0,1,0,0,0
Michael Solomon,Democrat,https://www.politifact.com/personalities/michael-solomon/,0,0,0,1,0,0
 Someonesbones,None,https://www.politifact.com/personalities/someonesbones/,0,0,0,0,0,1
Suzanne Somers,None,https://www.politifact.com/personalities/suzanne-somers/,1,0,0,0,0,0
Gordon Sondland,Republican,https://www.politifact.com/personalities/gordon-sondland/,0,0,0,0,0,0
Kevin Sorbo,None,https://www.politifact.com/personalities/kevin-sorbo/,0,0,0,0,0,1
Susan Sosnowski,Democrat,https://www.politifact.com/personalities/susan-sosnowski/,0,0,1,0,0,0
Sonia Sotomayor,Democrat,https://www.politifact.com/personalities/sonia-sotomayor/,0,0,0,0,1,0
Steve Southerland,Republican,https://www.politifact.com/personalities/steve-southerland/,1,1,1,1,2,0
 South West News Service,Journalist,https://www.politifact.com/personalities/south-west-news-service/,0,0,0,0,1,0
 soutwest-air.com,None,https://www.politifact.com/personalities/soutwest-aircom/,0,0,0,0,0,1
 Sovereign Citizens United,Organization,https://www.politifact.com/personalities/sovereign-citizens-united/,0,0,0,0,0,1
Thomas Sowell,None,https://www.politifact.com/personalities/thomas-sowell/,0,0,0,0,1,0
Zack Space,Democrat,https://www.politifact.com/personalities/zack-space/,0,0,0,0,0,1
"Charles ""Chuck"" Spahos",None,https://www.politifact.com/personalities/charles-chuck-spahos/,0,0,1,0,0,0
Abigail Spanberger,Democrat,https://www.politifact.com/personalities/abigail-spanberger/,1,2,1,0,1,0
 Special Operations OPSEC Education Fund,None,https://www.politifact.com/personalities/special-operations-opsec-education-fund/,0,0,1,1,1,0
Arlen Specter,Democrat,https://www.politifact.com/personalities/arlen-specter/,1,1,0,0,0,0
Jackie Speier,Democrat,https://www.politifact.com/personalities/jackie-speier/,0,4,0,0,0,0
Bill Spelman,Democrat,https://www.politifact.com/personalities/bill-spelman/,0,0,0,0,1,0
Jim Spencer,None,https://www.politifact.com/personalities/jim-spencer/,0,1,0,0,0,0
Gene Sperling,Democrat,https://www.politifact.com/personalities/gene-sperling/,1,0,0,1,0,0
Paul Sperry,None,https://www.politifact.com/personalities/paul-sperry/,0,0,2,0,0,0
Sean Spicer,Republican,https://www.politifact.com/personalities/sean-spicer/,1,2,1,3,2,3
 Spike the Romney Attack Dog,Republican,https://www.politifact.com/personalities/spike-romney-attack-dog/,0,1,0,0,0,0
Robert Spindell,Republican,https://www.politifact.com/personalities/robert-spindell/,0,0,0,1,0,0
Steve Spinnett,None,https://www.politifact.com/personalities/steve-spinnett/,0,0,0,0,1,0
Drew Springer,Republican,https://www.politifact.com/personalities/drew-springer/,0,0,0,1,0,0
Mary Squires,Democrat,https://www.politifact.com/personalities/mary-squires/,0,0,1,0,0,0
Debbie Stabenow,Democrat,https://www.politifact.com/personalities/debbie-stabenow/,1,0,0,0,0,0
Bob Stacey,Democrat,https://www.politifact.com/personalities/bob-stacey/,0,0,0,0,2,0
"Paul ""Skip"" Stam",Republican,https://www.politifact.com/personalities/paul-skip-stam/,0,0,1,0,0,0
 Stand for America,Organization,https://www.politifact.com/personalities/stand-america/,0,1,0,0,0,0
 Stand For Children Tennessee,None,https://www.politifact.com/personalities/stand-children-tennessee/,1,0,0,0,0,0
 Stand Up To China,Organization,https://www.politifact.com/personalities/stand-china/,0,0,0,0,1,0
Jason Stanford,Democrat,https://www.politifact.com/personalities/jason-stanford/,0,1,0,1,0,0
Bill Stanley,Republican,https://www.politifact.com/personalities/bill-stanley/,0,0,0,0,1,0
Todd Staples,Republican,https://www.politifact.com/personalities/todd-staples/,2,3,4,0,1,1
 Starbucks,None,https://www.politifact.com/personalities/starbucks/,1,0,0,0,0,1
Kelli Stargel,Republican,https://www.politifact.com/personalities/kelli-stargel/,0,0,0,2,0,0
Kathryn Starkey,Republican,https://www.politifact.com/personalities/kathryn-starkey/,0,0,0,0,0,0
Todd Starnes,Republican,https://www.politifact.com/personalities/todd-starnes/,0,0,0,1,2,1
Bruce Starr,Republican,https://www.politifact.com/personalities/bruce-starr/,0,1,0,0,1,0
 State Department,None,https://www.politifact.com/personalities/state-department/,0,0,0,0,0,0
 states-news.com,None,https://www.politifact.com/personalities/states-newscom/,0,0,0,0,0,1
 State Tea Party Express,Organization,https://www.politifact.com/personalities/state-tea-party-express-state-tea-party-express/,0,0,1,0,0,0
Cecil Staton,Republican,https://www.politifact.com/personalities/cecil-staton/,0,0,0,0,0,0
Cliff Stearns,Republican,https://www.politifact.com/personalities/cliff-stearns/,1,1,2,0,0,0
Michael Steele,Republican,https://www.politifact.com/personalities/michael-steele/,4,0,1,0,1,2
Elise Stefanik,Republican,https://www.politifact.com/personalities/elise-stefanik/,0,1,0,1,1,0
James Stegmaier,None,https://www.politifact.com/personalities/james-stegmaier/,1,0,0,0,0,0
Bryan Steil,Republican,https://www.politifact.com/personalities/bryan-steil/,0,0,2,2,0,0
Dan Stein,None,https://www.politifact.com/personalities/dan-stein/,0,0,0,0,1,0
Josh Stein,Democrat,https://www.politifact.com/personalities/josh-stein/,0,0,0,1,0,0
Sam Stein,Journalist,https://www.politifact.com/personalities/sam-stein/,0,1,0,0,0,0
Jill Stein,Green Party,https://www.politifact.com/personalities/jill-stein/,1,0,0,0,1,1
Darrell Steinberg,Democrat,https://www.politifact.com/personalities/darrell-steinberg/,1,0,0,0,0,0
Jim Steineke,Republican,https://www.politifact.com/personalities/jim-steineke/,0,0,2,1,2,0
Gloria Steinem,None,https://www.politifact.com/personalities/gloria-steinem/,1,0,0,0,0,0
Jonathan Steitz,Republican,https://www.politifact.com/personalities/jonathan-steitz/,0,0,0,0,1,0
Paul Stekler,None,https://www.politifact.com/personalities/paul-stekler/,0,0,1,0,0,0
Brian Stelter,None,https://www.politifact.com/personalities/brian-stelter/,1,0,0,0,0,0
John Stemberger,Republican,https://www.politifact.com/personalities/john-stemberger/,0,0,0,1,2,0
Mike Stenhouse,Newsmaker,https://www.politifact.com/personalities/mike-stenhouse/,1,0,1,1,1,1
Bret Stephens,None,https://www.politifact.com/personalities/bret-stephens/,0,0,0,0,0,0
Marla Stephens,None,https://www.politifact.com/personalities/marla-stephens/,0,1,0,0,0,0
Ron Stephens,Republican,https://www.politifact.com/personalities/ron-stephens/,1,0,0,0,0,0
E. Frank Stephenson,None,https://www.politifact.com/personalities/e-frank-stephenson/,0,0,1,0,0,0
Stuart Sternberg,None,https://www.politifact.com/personalities/stuart-sternberg/,0,1,0,0,0,0
Greg Steube,Republican,https://www.politifact.com/personalities/greg-steube/,0,1,0,2,2,0
Pat Stevens,None,https://www.politifact.com/personalities/pat-stevens/,0,0,0,1,0,0
Haley Stevens,Democrat,https://www.politifact.com/personalities/haley-stevens/,0,0,0,1,0,0
Sara Stevenson,None,https://www.politifact.com/personalities/sara-stevenson/,1,0,0,1,0,0
Corey Stewart,Republican,https://www.politifact.com/personalities/corey-stewart/,0,1,0,5,2,1
Pam Stewart,State official,https://www.politifact.com/personalities/pam-stewart/,0,0,2,0,0,0
Jon Stewart,None,https://www.politifact.com/personalities/jon-stewart/,2,1,1,0,2,1
Andrea Stewart-Cousins,Democrat,https://www.politifact.com/personalities/andrea-stewart-cousins/,2,0,0,0,0,0
Tom Steyer,Democrat,https://www.politifact.com/personalities/tom-steyer/,0,0,1,1,0,0
 StGeorgeGazette.com,None,https://www.politifact.com/personalities/stgeorgegazettecom/,0,0,0,0,0,1
Jonathan Stickland,Republican,https://www.politifact.com/personalities/jonathan-stickland/,0,0,0,1,0,1
Susan Stimpson,Republican,https://www.politifact.com/personalities/susan-stimpson/,0,1,0,0,1,0
Chris Stirewalt,None,https://www.politifact.com/personalities/chris-stirewalt/,0,0,1,0,0,0
Dan Stock,None,https://www.politifact.com/personalities/dan-stock/,0,0,0,0,0,1
David Stockman,Republican,https://www.politifact.com/personalities/david-stockman/,1,0,0,0,0,0
Steve Stockman,Republican,https://www.politifact.com/personalities/steve-stockman/,0,0,0,1,3,1
John Stockton,None,https://www.politifact.com/personalities/john-stockton/,0,0,0,0,1,0
Connie Stokes,Democrat,https://www.politifact.com/personalities/connie-stokes/,0,0,1,0,0,0
Keith Stokes,State official,https://www.politifact.com/personalities/keith-stokes/,0,0,0,1,0,0
 Stokes County school teacher,None,https://www.politifact.com/personalities/stokes-county-school-teacher/,0,0,0,0,1,0
John Stone,Republican,https://www.politifact.com/personalities/john-stone/,0,0,1,0,0,0
Jeff Stone,Republican,https://www.politifact.com/personalities/jeff-stone-2/,0,0,1,0,0,0
Roger Stone,Libertarian,https://www.politifact.com/personalities/roger-stone/,0,0,0,0,1,2
Jeff Stone,Republican,https://www.politifact.com/personalities/jeff-stone/,2,1,0,1,0,0
Doug Stoner,Democrat,https://www.politifact.com/personalities/doug-stoner/,0,0,0,1,0,0
Levar Stoney,Democrat,https://www.politifact.com/personalities/levar-stoney/,2,1,1,1,1,0
 Stop 57 campaign,Organization,https://www.politifact.com/personalities/stop-57-campaign/,0,0,0,1,0,0
 Stop Deceptive Amendments,None,https://www.politifact.com/personalities/stop-deceptive-amendments/,0,0,0,0,1,0
 Stop Gillnetting Now,Organization,https://www.politifact.com/personalities/stop-gillnetting-now/,0,0,0,0,1,0
Ronda Storms,Republican,https://www.politifact.com/personalities/ronda-storms/,1,0,0,0,0,0
Raw Story,None,https://www.politifact.com/personalities/raw-story/,0,0,1,0,0,0
John Stossel,Libertarian,https://www.politifact.com/personalities/john-stossel/,0,0,0,0,1,0
Sandra Stotsky,None,https://www.politifact.com/personalities/sandra-stotsky/,0,0,0,0,1,0
Mark Strama,Democrat,https://www.politifact.com/personalities/mark-strama/,0,0,0,1,0,0
Luther Strange,Republican,https://www.politifact.com/personalities/luther-strange/,0,0,1,0,1,0
Kimberley Strassel,Columnist,https://www.politifact.com/personalities/kimberley-strassel/,0,0,0,0,1,0
Juliana Stratton,Democrat,https://www.politifact.com/personalities/juliana-stratton/,0,0,0,0,1,0
Joe Straus,Republican,https://www.politifact.com/personalities/joe-straus/,2,1,2,0,0,0
Alexander Strenger,None,https://www.politifact.com/personalities/alexander-strenger/,0,0,1,0,0,0
Ted Strickland,Democrat,https://www.politifact.com/personalities/ted-strickland/,1,4,7,2,6,1
Duey Stroebel,Republican,https://www.politifact.com/personalities/duey-stroebel/,0,1,1,1,1,0
Shelia Stubbs,Democrat,https://www.politifact.com/personalities/shelia-stubbs/,1,0,1,0,0,0
 Students for Concealed Carry at FSU,Organization,https://www.politifact.com/personalities/students-concealed-carry-fsu/,0,0,0,0,0,0
 Students for Trump,Republican,https://www.politifact.com/personalities/students-trump/,0,0,0,0,1,0
Bart Stupak,Democrat,https://www.politifact.com/personalities/bart-stupak/,1,1,0,0,1,0
Glen Sturtevant,Republican,https://www.politifact.com/personalities/glen-sturtevant/,1,0,0,0,1,0
 Suburban Virginia Republican Coalition,Republican,https://www.politifact.com/personalities/suburban-virginia-republican-coalition/,0,0,0,0,1,0
Scott Suder,Republican,https://www.politifact.com/personalities/scott-suder/,0,0,0,0,0,1
David Suetterlein,Republican,https://www.politifact.com/personalities/david-suetterlein/,0,0,0,1,0,0
Claire Suggs,None,https://www.politifact.com/personalities/claire-suggs/,0,1,0,0,0,0
Dan Sullivan,Republican,https://www.politifact.com/personalities/dan-sullivan/,0,0,2,2,2,0
Jim Sullivan,Democrat,https://www.politifact.com/personalities/jim-sullivan/,0,0,2,1,2,0
Kathleen Sullivan,Activist,https://www.politifact.com/personalities/kathleen-sullivan/,0,0,0,0,1,0
Michael Sullivan,Republican,https://www.politifact.com/personalities/michael-sullivan/,1,1,3,1,0,0
Lawrence Summers,Democrat,https://www.politifact.com/personalities/lawrence-summers/,0,1,0,1,0,0
Paul Summers,None,https://www.politifact.com/personalities/paul-summers/,0,1,0,0,0,0
Duf Sundheim,Republican,https://www.politifact.com/personalities/duf-sundheim/,0,0,0,0,1,0
Chris Sununu,Republican,https://www.politifact.com/personalities/chris-sununu/,0,0,2,1,1,1
John E. Sununu,Republican,https://www.politifact.com/personalities/john-e-sununu/,0,0,0,0,1,0
Tom Suozzi,Democrat,https://www.politifact.com/personalities/tom-suozzi/,0,0,1,0,0,1
